City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,Medal_Points
Montreal,1976.0,Athletics,Athletics,pentathlon,"SIEGL, Siegrun",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"MALETZKI, Doris",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,100m hurdles,"LEBEDEVA, Natalya",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,decathlon,"KRATSCHMER, Guido",Male,FRG,West Germany,M,Silver,2
Montreal,1976.0,Athletics,Athletics,shot put,"BEYER, Udo",Male,GDR,East Germany,M,Gold,3
Montreal,1976.0,Athletics,Athletics,3000m steeplechase,"BAUMGARTL, Frank",Male,GDR,East Germany,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x400m relay,"CHISTYAKOVA-SOKOLOVA, Natalya",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,shot put,"MIRONOV, Yevgeni",Male,URS,Soviet Union,M,Silver,2
Montreal,1976.0,Athletics,Athletics,400m hurdles,"SHINE, Michael Lyle",Male,USA,United States,M,Silver,2
Montreal,1976.0,Athletics,Athletics,400m hurdles,"MOSES, Edwin",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,decathlon,"JENNER, William Bruce",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,3000m steeplechase,"GARDERUD, Anders",Male,SWE,Sweden,M,Gold,3
Montreal,1976.0,Athletics,Athletics,pole vault,"SLUSARSKI, Tadeusz",Male,POL,Poland,M,Gold,3
Montreal,1976.0,Athletics,Athletics,long jump,"VOIGT, Angela",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,4x100m relay,"HAMPTON, Millard Frank Jr.",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x100m relay,"SILOVS, Yuris",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,20km walk,"FRENKEL, Peter",Male,GDR,East Germany,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,100m,"QUARRIE, Donald",Male,JAM,Jamaica,M,Silver,2
Montreal,1976.0,Athletics,Athletics,pole vault,"ROBERTS, David Luther",Male,USA,United States,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,400m,"FRAZIER, Herman Ronald",Male,USA,United States,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"HELTEN, Inge",Female,FRG,West Germany,W,Silver,2
Montreal,1976.0,Athletics,Athletics,triple jump,"SANEEV, Viktor",Male,URS,Soviet Union,M,Gold,3
Montreal,1976.0,Athletics,Athletics,400m,"STROPAHL-STREIDT, Ellen",Female,GDR,East Germany,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,5000m,"VIREN, Lasse",Male,FIN,Finland,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x100m relay,"ECKERT-WÖCKEL, Bärbel",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"BREHMER-LATHAN, Christina",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,10000m,"VIREN, Lasse",Male,FIN,Finland,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"JAREMSKI, Zbigniew",Male,POL,Poland,M,Silver,2
Montreal,1976.0,Athletics,Athletics,long jump,"WILLIAMS, Randel Luvelle",Male,USA,United States,M,Silver,2
Montreal,1976.0,Athletics,Athletics,4x100m relay,"KURRAT, Klaus-Dieter",Male,GDR,East Germany,M,Silver,2
Montreal,1976.0,Athletics,Athletics,10000m,"FOSTER, Brendan",Male,GBR,United Kingdom,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,javelin throw,"NEMETH, Miklos",Male,HUN,Hungary,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"KLIMOVOCHA, Inta",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,marathon,"SHORTER, Frank Charles",Male,USA,United States,M,Silver,2
Montreal,1976.0,Athletics,Athletics,shot put,"CHIZHOVA, Nadezhda",Female,URS,Soviet Union,W,Silver,2
Montreal,1976.0,Athletics,Athletics,4x400m relay,"AKSENOVA, Lyudmila",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,javelin throw,"MEGELEA, Gheorghe",Male,ROU,Romania,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,5000m,"QUAX, Dick Theodorus",Male,NZL,New Zealand,M,Silver,2
Montreal,1976.0,Athletics,Athletics,20km walk,"REIMANN, Hans",Male,GDR,East Germany,M,Silver,2
Montreal,1976.0,Athletics,Athletics,high jump,"WSZOLA, Jacek",Male,POL,Poland,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"NEWHOUSE, Frederick Vaughn",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,javelin throw,"FUCHS, Ruth",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,4x100m relay,"GLANCE, Harvey Edward",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"ROHDE, Brigitte",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,long jump,"MCMILLAN, Catherine Laverne",Female,USA,United States,W,Silver,2
Montreal,1976.0,Athletics,Athletics,high jump,"BLAGOEVA-DIMITROVA, Yordanka",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,400m hurdles,"GAVRILENKO, Yevgeni",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,marathon,"LISMONT, Karel",Male,BEL,Belgium,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"POSSEKEL, Elvira",Female,FRG,West Germany,W,Silver,2
Montreal,1976.0,Athletics,Athletics,4x100m relay,"STECHER, Renate",Female,GDR,East Germany,W,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"BROWN, Benjamin Gene",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,200m,"RICHTER-IRRGANG, Annegret",Female,FRG,West Germany,W,Silver,2
Montreal,1976.0,Athletics,Athletics,200m,"QUARRIE, Donald",Male,JAM,Jamaica,M,Gold,3
Montreal,1976.0,Athletics,Athletics,10000m,"LOPES, Carlos",Male,POR,Portugal,M,Silver,2
Montreal,1976.0,Athletics,Athletics,400m,"NEWHOUSE, Frederick Vaughn",Male,USA,United States,M,Silver,2
Montreal,1976.0,Athletics,Athletics,javelin throw,"SIITONEN, Hannu Juhani",Male,FIN,Finland,M,Silver,2
Montreal,1976.0,Athletics,Athletics,pole vault,"KALLIOMÄKI, Antti Tapani",Male,FIN,Finland,M,Silver,2
Montreal,1976.0,Athletics,Athletics,4x400m relay,"KOLESNIKOVA-ILYINA, Nadezhda",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,110m hurdles,"DRUT, Guy",Male,FRA,France,M,Gold,3
Montreal,1976.0,Athletics,Athletics,triple jump,"DE OLIVEIRA, Joao Carlos",Male,BRA,Brazil,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,hammer throw,"SPIRIDONOV, Aleksei",Male,URS,Soviet Union,M,Silver,2
Montreal,1976.0,Athletics,Athletics,discus throw,"HINZMANN, Gabriele",Female,GDR,East Germany,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"BORZOV, Valery",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,long jump,"ALFEEVA, Lidia",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,400m,"SZEWINSKA, Irena",Female,POL,Poland,W,Gold,3
Montreal,1976.0,Athletics,Athletics,shot put,"FIBINGEROVA, Helena",Female,TCH,Czechoslovakia,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"KOKOT, Manfred",Male,GDR,East Germany,M,Silver,2
Montreal,1976.0,Athletics,Athletics,4x400m relay,"HOFMEISTER, Franz-Peter",Male,FRG,West Germany,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,high jump,"SIMEONI, Sara",Female,ITA,Italy,W,Silver,2
Montreal,1976.0,Athletics,Athletics,4x400m relay,"SCHMID, Harald",Male,FRG,West Germany,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x400m relay,"GREENE-JILES, Pamela",Female,USA,United States,W,Silver,2
Montreal,1976.0,Athletics,Athletics,discus throw,"VERGOVA-PETKOVA, Maria",Female,BUL,Bulgaria,W,Silver,2
Montreal,1976.0,Athletics,Athletics,800m,"JUANTORENA, Alberto",Male,CUB,Cuba,M,Gold,3
Montreal,1976.0,Athletics,Athletics,discus throw,"WILKINS, Malcolm Maurice",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x400m relay,"SAPENTER, Deborah Elaine",Female,USA,United States,W,Silver,2
Montreal,1976.0,Athletics,Athletics,110m hurdles,"CASANAS RAMIREZ, Alejandro",Male,CUB,Cuba,M,Silver,2
Montreal,1976.0,Athletics,Athletics,1500m,"KLAPEZYNSKI-BRUNS, Ulrike",Female,GDR,East Germany,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"JONES, John Wesley",Male,USA,United States,M,Gold,3
Montreal,1976.0,Athletics,Athletics,100m,"HELTEN, Inge",Female,FRG,West Germany,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"AKSININ, Aleksandr",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"PROROCHENKO, Tatiana",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,100m,"CRAWFORD, Hasely",Male,TRI,Trinidad and Tobago,M,Gold,3
Montreal,1976.0,Athletics,Athletics,4x100m relay,"ZHARKOVA-MASLAKOVA, Liudmila",Female,URS,Soviet Union,W,Bronze,1
Montreal,1976.0,Athletics,Athletics,4x100m relay,"KRONIGER, Annegret",Female,FRG,West Germany,W,Silver,2
Montreal,1976.0,Athletics,Athletics,javelin throw,"BECKER-STEINER, Marion",Female,FRG,West Germany,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"GEORGIJEVSKI, Blagoje",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"SKERLATOVA, Girgina",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"OVECHKINA, Tatiana",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"MIKHAILOVA, Snezhana",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"LIEBERMAN, Nancy Lizabeth",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"ZAKHAROVA-NADIROVA, Tatiana",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"MARQUIS, Gail Annette",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"MAY, Scott Glenn",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"LEWIS, Charlotte",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"KORKIYA, Mikhail",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"KUPCHAK, Mitchell",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"METODIEVA, Penka",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"DANTLEY, Adrian Delano",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"JELOVAC, Vinko",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"KURVYAKOVA, Raisa",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"GIUROVA, Krassimira",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"COSIC, Kresimir",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"SHEPPARD, Steven",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"FERYABNIKOVA, Nelli",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"RUPSHENE, Angelia",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"FORD, Philip Jackson, Jr.",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"ROJCEWICZ, Susan Marie",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"CARR, Kenneth Alan",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"MYSHKIN, Anatoli",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"MAKAVEEVA, Petkana",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"ARZAMASKOV, Vladimir",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"SHUVAEVA-OLKHOVA, Nadezhda",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"DAVIS, Walter Paul",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"BOGDANOVA, Krasimira",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"BROGDEN, Cinderella Jane",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"SOLMAN, Damir",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"BARISHEVA-KOROSTELEVA, Olga",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"BELOV, Sergei",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"SLAVNIC, Zoran",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"DELIBASIC, Mirza",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"GRUNFELD, Ernest",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"DILOVA-BRAYNOVA, Diana",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"SUKHARNOVA, Olga",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"SEMENOVA, Iuliana",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"VARAJIC, Zarko",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"LAGARDE, Thomas Joseph",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"BUCKNER, William Quinn",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"ZAKHAROVA, Nadezhda",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"EDESHKO, Ivan",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"TKACHENKO, Vladimir",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"ZHARMUKHAMEDOV, Alzhan",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"KNEGO, Andro",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"GOLTCHEVA, Nadka",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"ROBERTS, Patricia Ann",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"BELOV, Aleksandr",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"ZIZIC, Rajko",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"HARRIS, Lusia Mae",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"HEAD, Patricia Sue",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"HUBBARD, Phillip Gregory",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"MAKEEV, Andrei",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"DUNKLE, Nancy Lynn",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"MEYERS, Ann Elizabeth",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"JERKOV, Zeljko",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"STOYANOVA, Maria",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"O'CONNOR, Mary Anne",Female,USA,United States,W,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"STOYANOVA, Penka",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"SALNIKOV, Aleksandr",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"ARMSTRONG, Michael Taylor (Tate)",Male,USA,United States,M,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"KICANOVIC, Dragan",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"KLIMOVA, Natalya",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"MILOSERDOV, Valeri",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"ZHIGILY, Vladimir",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"DAUNENE, Tamara",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Basketball,Basketball,basketball,"DALIPAGIC, Drazen",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Basketball,Basketball,basketball,"YORDANOVA, Todorka",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"CHTARKELOVA, Margarita",Female,BUL,Bulgaria,W,Bronze,1
Montreal,1976.0,Basketball,Basketball,basketball,"SIMPSON, Julienne Brazinski",Female,USA,United States,W,Silver,2
Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"GAMARRO, Pedro José",Male,VEN,Venezuela,M,Silver,2
Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"SAVCHENKO, Viktor",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"SZCZERBA, Kazimierz",Male,POL,Poland,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"KOLEV, Vladimir",Male,BUL,Bulgaria,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,71-75kg,"MARTINEZ SANCHEZ, Luis Felipe",Male,CUB,Cuba,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"DAVIS, Howard Edward, Jr.",Male,USA,United States,M,Gold,3
Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"SPINKS, Leonard, Jr.",Male,USA,United States,M,Gold,3
Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"TATE, John",Male,USA,United States,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"KOSEDOWSKI, Leszek",Male,POL,Poland,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"TOROSYAN, David",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"LEONARD, Ray Charles",Male,USA,United States,M,Gold,3
Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"COWDELL, Patrick",Male,GBR,United Kingdom,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"STEVENSON, Teofilo",Male,CUB,Cuba,M,Gold,3
Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"PAREDES, Juan",Male,MEX,Mexico,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"MALDONADO, Orlando",Male,PUR,Puerto Rico*,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"HERRERA VERA, Angel",Male,CUB,Cuba,M,Gold,3
Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"DUVALON CARRION, Ramon",Male,CUB,Cuba,M,Silver,2
Montreal,1976.0,Boxing,Boxing,71-75kg,"SPINKS, Michael L.",Male,USA,United States,M,Gold,3
Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"DAFINOIU, Costica",Male,ROU,Romania,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"RANDOLPH, Leonard",Male,USA,United States,M,Gold,3
Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"HERNANDEZ PADRON, Jorge",Male,CUB,Cuba,M,Gold,3
Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"SIMON, Mircea",Male,ROU,Romania,M,Silver,2
Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"RUSEVSKI, Ace",Male,YUG,Yugoslavia,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"ZILBERMAN, Victor",Male,ROU,Romania,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"GARBEY, Rolando",Male,CUB,Cuba,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"GU, Young Jo",Male,PRK,"Korea, North",M,Gold,3
Montreal,1976.0,Boxing,Boxing,71-75kg,"RISKIEV, Rufat",Male,URS,Soviet Union,M,Silver,2
Montreal,1976.0,Boxing,Boxing,+ 81kg (heavyweight),"HILL, Clarence",Male,BER,Bermuda*,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,60 - 63.5kg (light-welterweight),"ALDAMA CABRERA, Andres",Male,CUB,Cuba,M,Silver,2
Montreal,1976.0,Boxing,Boxing,48 - 51kg (flyweight),"BLAZYNSKI, Leszek",Male,POL,Poland,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"BACHFELD, Jochen",Male,GDR,East Germany,M,Gold,3
Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"SOLOMIN, Vasili",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"LI, Byong Uk",Male,PRK,"Korea, North",M,Silver,2
Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"KACAR, Tadija",Male,YUG,Yugoslavia,M,Silver,2
Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"GORTAT, Janusz",Male,POL,Poland,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,- 48kg (light-flyweight),"POOLTARAT, Payao",Male,THA,Thailand,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"MOONEY, Charles Michael",Male,USA,United States,M,Silver,2
Montreal,1976.0,Boxing,Boxing,54 - 57kg (featherweight),"NOWAKOWSKI, Richard",Male,GDR,East Germany,M,Silver,2
Montreal,1976.0,Boxing,Boxing,57 - 60kg (lightweight),"CUTOV, Simion",Male,ROU,Romania,M,Silver,2
Montreal,1976.0,Boxing,Boxing,67 - 71kg (light-middleweight),"RYBICKI, Jerzy",Male,POL,Poland,M,Gold,3
Montreal,1976.0,Boxing,Boxing,75 - 81kg (light-heavyweight),"SORIA CABRERA, Sixto",Male,CUB,Cuba,M,Silver,2
Montreal,1976.0,Boxing,Boxing,71-75kg,"NASTAC, Alexandru",Male,ROU,Romania,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,51 - 54kg (bantamweight),"RYBAKOV, Viktor",Male,URS,Soviet Union,M,Bronze,1
Montreal,1976.0,Boxing,Boxing,63.5 - 67kg (welterweight),"SKRICEK, Reinhard",Male,FRG,West Germany,M,Bronze,1
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"HELM, Rüdiger",Male,GDR,East Germany,M,Bronze,1
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"ROGOV, Aleksandr",Male,URS,Soviet Union,M,Gold,3
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"OPARA, Jerzy",Male,POL,Poland,M,Silver,2
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"DEGTYAREV, Aleksandr",Male,URS,Soviet Union,M,Gold,3
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"DIBA, Vasile",Male,ROU,Romania,M,Bronze,1
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"GOPOVA-TROFIMOVA, Nina",Female,URS,Soviet Union,W,Gold,3
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"CHUKHRAI, Sergei",Male,URS,Soviet Union,M,Gold,3
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),"DIBA, Vasile",Male,ROU,Romania,M,Gold,3
Montreal,1976.0,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"BISCHOF, Frank-Peter",Male,GDR,East Germany,M,Bronze,1
